record_id,split,domain
MUSE_20180210_120003_83000,validation,chapman_ningbo_china
MUSE_20180112_072854_73000,validation,chapman_ningbo_china
MUSE_20180114_115354_01000,validation,chapman_ningbo_china
MUSE_20180712_151455_45000,validation,chapman_ningbo_china
MUSE_20180118_131147_72000,validation,chapman_ningbo_china
MUSE_20180209_112119_71000,validation,chapman_ningbo_china
MUSE_20180114_131840_20000,validation,chapman_ningbo_china
MUSE_20180118_180427_36000,validation,chapman_ningbo_china
MUSE_20180209_120530_60000,validation,chapman_ningbo_china
MUSE_20180112_140253_84000,validation,chapman_ningbo_china
MUSE_20180114_071415_84000,validation,chapman_ningbo_china
MUSE_20180114_123044_04000,validation,chapman_ningbo_china
MUSE_20180115_133411_02000,validation,chapman_ningbo_china
MUSE_20180115_131244_09000,validation,chapman_ningbo_china
MUSE_20180210_120848_94000,validation,chapman_ningbo_china
MUSE_20180712_153541_64000,validation,chapman_ningbo_china
MUSE_20180210_120925_15000,validation,chapman_ningbo_china
MUSE_20180119_170850_77000,validation,chapman_ningbo_china
MUSE_20180210_120356_99000,validation,chapman_ningbo_china
MUSE_20180116_123040_26000,validation,chapman_ningbo_china
MUSE_20180112_123624_38000,validation,chapman_ningbo_china
MUSE_20180114_130210_39000,validation,chapman_ningbo_china
MUSE_20180115_120717_24000,validation,chapman_ningbo_china
MUSE_20180116_121123_68000,validation,chapman_ningbo_china
MUSE_20180112_165358_90000,validation,chapman_ningbo_china
MUSE_20180118_125506_83000,validation,chapman_ningbo_china
MUSE_20180114_133917_19000,validation,chapman_ningbo_china
MUSE_20180115_133159_15000,validation,chapman_ningbo_china
MUSE_20180116_124617_45000,validation,chapman_ningbo_china
MUSE_20180118_180011_27000,validation,chapman_ningbo_china
MUSE_20180712_150917_20000,validation,chapman_ningbo_china
MUSE_20180114_130608_95000,validation,chapman_ningbo_china
MUSE_20180116_122105_06000,validation,chapman_ningbo_china
MUSE_20180115_131434_70000,validation,chapman_ningbo_china
MUSE_20180712_153319_61000,validation,chapman_ningbo_china
MUSE_20180118_123220_26000,validation,chapman_ningbo_china
MUSE_20180209_124853_05000,validation,chapman_ningbo_china
MUSE_20180209_172511_91000,validation,chapman_ningbo_china
MUSE_20180116_175406_46000,validation,chapman_ningbo_china
MUSE_20180118_132748_03000,validation,chapman_ningbo_china
MUSE_20180210_124644_41000,validation,chapman_ningbo_china
MUSE_20180114_121353_11000,validation,chapman_ningbo_china
MUSE_20180210_132228_23000,validation,chapman_ningbo_china
MUSE_20180113_075402_38000,validation,chapman_ningbo_china
MUSE_20180118_125855_69000,validation,chapman_ningbo_china
MUSE_20180209_130328_83000,validation,chapman_ningbo_china
MUSE_20180115_122750_06000,validation,chapman_ningbo_china
MUSE_20180114_070047_45000,validation,chapman_ningbo_china
MUSE_20180118_174952_25000,validation,chapman_ningbo_china
MUSE_20180115_124908_38000,validation,chapman_ningbo_china
MUSE_20180112_122911_52000,validation,chapman_ningbo_china
MUSE_20180210_123342_38000,validation,chapman_ningbo_china
MUSE_20180114_130155_93000,validation,chapman_ningbo_china
MUSE_20180114_135016_74000,validation,chapman_ningbo_china
MUSE_20180118_132013_51000,validation,chapman_ningbo_china
MUSE_20180118_135408_20000,validation,chapman_ningbo_china
MUSE_20180116_132131_94000,validation,chapman_ningbo_china
MUSE_20180120_121725_61000,validation,chapman_ningbo_china
MUSE_20180114_121028_41000,validation,chapman_ningbo_china
MUSE_20180116_123118_53000,validation,chapman_ningbo_china
MUSE_20180116_124044_11000,validation,chapman_ningbo_china
MUSE_20180210_130321_35000,validation,chapman_ningbo_china
MUSE_20180112_134107_63000,validation,chapman_ningbo_china
MUSE_20180114_135456_73000,validation,chapman_ningbo_china
MUSE_20180115_125100_62000,validation,chapman_ningbo_china
MUSE_20180114_073426_51000,validation,chapman_ningbo_china
MUSE_20180115_115954_65000,validation,chapman_ningbo_china
MUSE_20180210_130530_75000,validation,chapman_ningbo_china
MUSE_20180113_135557_74000,validation,chapman_ningbo_china
MUSE_20180114_133500_43000,validation,chapman_ningbo_china
MUSE_20180114_125636_91000,validation,chapman_ningbo_china
MUSE_20180112_122712_73000,validation,chapman_ningbo_china
MUSE_20180114_132504_51000,validation,chapman_ningbo_china
MUSE_20180712_151043_59000,validation,chapman_ningbo_china
MUSE_20180114_073404_52000,validation,chapman_ningbo_china
MUSE_20180118_132321_41000,validation,chapman_ningbo_china
MUSE_20180114_075847_39000,validation,chapman_ningbo_china
MUSE_20180120_123723_19000,validation,chapman_ningbo_china
MUSE_20180115_134539_53000,validation,chapman_ningbo_china
MUSE_20180115_131100_92000,validation,chapman_ningbo_china
MUSE_20180113_173911_32000,validation,chapman_ningbo_china
MUSE_20180114_070658_51000,validation,chapman_ningbo_china
MUSE_20180114_132956_24000,validation,chapman_ningbo_china
MUSE_20180113_135629_97000,validation,chapman_ningbo_china
MUSE_20180119_173630_35000,validation,chapman_ningbo_china
MUSE_20180120_121313_34000,validation,chapman_ningbo_china
MUSE_20180115_123740_94000,validation,chapman_ningbo_china
MUSE_20180209_125427_79000,validation,chapman_ningbo_china
MUSE_20180113_134825_04000,validation,chapman_ningbo_china
MUSE_20180116_124957_10000,validation,chapman_ningbo_china
MUSE_20180119_171058_32000,validation,chapman_ningbo_china
MUSE_20180112_121019_01000,validation,chapman_ningbo_china
MUSE_20180114_072324_46000,validation,chapman_ningbo_china
MUSE_20180113_175354_59000,validation,chapman_ningbo_china
MUSE_20180112_133047_90000,validation,chapman_ningbo_china
MUSE_20180118_135213_14000,validation,chapman_ningbo_china
MUSE_20180112_165417_52000,validation,chapman_ningbo_china
MUSE_20180209_124210_28000,validation,chapman_ningbo_china
MUSE_20180114_124257_43000,validation,chapman_ningbo_china
MUSE_20180114_132044_36000,validation,chapman_ningbo_china
MUSE_20180210_131400_60000,validation,chapman_ningbo_china
MUSE_20180114_072313_26000,validation,chapman_ningbo_china
MUSE_20180113_130207_94000,validation,chapman_ningbo_china
MUSE_20180116_131601_66000,validation,chapman_ningbo_china
MUSE_20180111_170243_72000,validation,chapman_ningbo_china
MUSE_20180115_133312_03000,validation,chapman_ningbo_china
MUSE_20180116_180033_45000,validation,chapman_ningbo_china
MUSE_20180118_120907_18000,validation,chapman_ningbo_china
MUSE_20180116_123132_94000,validation,chapman_ningbo_china
MUSE_20180116_123713_41000,validation,chapman_ningbo_china
MUSE_20180113_121059_20000,validation,chapman_ningbo_china
MUSE_20180114_130152_75000,validation,chapman_ningbo_china
MUSE_20180112_074646_32000,validation,chapman_ningbo_china
MUSE_20180113_175913_36000,validation,chapman_ningbo_china
MUSE_20180118_131239_39000,validation,chapman_ningbo_china
MUSE_20180116_125921_43000,validation,chapman_ningbo_china
MUSE_20180112_072703_53000,validation,chapman_ningbo_china
MUSE_20180116_122124_78000,validation,chapman_ningbo_china
MUSE_20180115_131445_23000,validation,chapman_ningbo_china
MUSE_20180712_160231_70000,validation,chapman_ningbo_china
MUSE_20180115_130721_58000,validation,chapman_ningbo_china
MUSE_20180112_120259_01000,validation,chapman_ningbo_china
MUSE_20180112_074337_14000,validation,chapman_ningbo_china
MUSE_20180118_174220_38000,validation,chapman_ningbo_china
MUSE_20180118_170549_18000,validation,chapman_ningbo_china
MUSE_20180712_152328_84000,validation,chapman_ningbo_china
MUSE_20180114_065643_59000,validation,chapman_ningbo_china
MUSE_20180209_115755_64000,validation,chapman_ningbo_china
MUSE_20180112_123121_75000,validation,chapman_ningbo_china
MUSE_20180210_130116_09000,validation,chapman_ningbo_china
MUSE_20180116_132209_19000,validation,chapman_ningbo_china
MUSE_20180115_123540_50000,validation,chapman_ningbo_china
MUSE_20180114_122614_86000,validation,chapman_ningbo_china
MUSE_20180111_165600_32000,validation,chapman_ningbo_china
MUSE_20180114_071420_04000,validation,chapman_ningbo_china
MUSE_20180118_175128_17000,validation,chapman_ningbo_china
MUSE_20180209_125040_34000,validation,chapman_ningbo_china
MUSE_20180118_175359_48000,validation,chapman_ningbo_china
MUSE_20180209_125305_77000,validation,chapman_ningbo_china
MUSE_20180113_125148_75000,validation,chapman_ningbo_china
MUSE_20180114_125634_79000,validation,chapman_ningbo_china
MUSE_20180116_115925_53000,validation,chapman_ningbo_china
MUSE_20180112_132335_78000,validation,chapman_ningbo_china
MUSE_20180116_121629_78000,validation,chapman_ningbo_china
MUSE_20180112_165701_83000,validation,chapman_ningbo_china
MUSE_20180113_133720_81000,validation,chapman_ningbo_china
MUSE_20180712_151223_09000,validation,chapman_ningbo_china
MUSE_20180114_080256_57000,validation,chapman_ningbo_china
MUSE_20180112_134053_01000,validation,chapman_ningbo_china
MUSE_20180209_124807_52000,validation,chapman_ningbo_china
MUSE_20180115_130832_82000,validation,chapman_ningbo_china
MUSE_20180118_124410_53000,validation,chapman_ningbo_china
MUSE_20180115_124013_39000,validation,chapman_ningbo_china
MUSE_20180118_180243_64000,validation,chapman_ningbo_china
MUSE_20180111_165642_89000,validation,chapman_ningbo_china
MUSE_20180113_134543_44000,validation,chapman_ningbo_china
MUSE_20180116_131354_06000,validation,chapman_ningbo_china
MUSE_20180118_132612_23000,validation,chapman_ningbo_china
MUSE_20180112_133122_99000,validation,chapman_ningbo_china
MUSE_20180114_134145_14000,validation,chapman_ningbo_china
MUSE_20180112_123531_54000,validation,chapman_ningbo_china
MUSE_20180112_134931_01000,validation,chapman_ningbo_china
MUSE_20180115_134701_58000,validation,chapman_ningbo_china
MUSE_20180119_171533_36000,validation,chapman_ningbo_china
MUSE_20180712_152759_47000,validation,chapman_ningbo_china
MUSE_20180115_125041_93000,validation,chapman_ningbo_china
MUSE_20180112_133050_03000,validation,chapman_ningbo_china
MUSE_20180114_124637_93000,validation,chapman_ningbo_china
MUSE_20180116_131239_26000,validation,chapman_ningbo_china
MUSE_20180712_151114_22000,validation,chapman_ningbo_china
MUSE_20180209_175116_47000,validation,chapman_ningbo_china
MUSE_20180113_133127_17000,validation,chapman_ningbo_china
MUSE_20180113_133351_88000,validation,chapman_ningbo_china
MUSE_20180115_120155_52000,validation,chapman_ningbo_china
MUSE_20180115_125525_80000,validation,chapman_ningbo_china
MUSE_20180112_122740_20000,validation,chapman_ningbo_china
MUSE_20180115_125758_37000,validation,chapman_ningbo_china
MUSE_20180112_074526_40000,validation,chapman_ningbo_china
MUSE_20180712_152013_25000,validation,chapman_ningbo_china
MUSE_20180116_131318_79000,validation,chapman_ningbo_china
MUSE_20180112_132924_07000,validation,chapman_ningbo_china
MUSE_20180113_182339_22000,validation,chapman_ningbo_china
MUSE_20180116_132102_81000,validation,chapman_ningbo_china
MUSE_20180114_070833_00000,validation,chapman_ningbo_china
MUSE_20180210_115250_29000,validation,chapman_ningbo_china
MUSE_20180120_122748_74000,validation,chapman_ningbo_china
MUSE_20180114_122304_79000,validation,chapman_ningbo_china
MUSE_20180112_124451_36000,validation,chapman_ningbo_china
MUSE_20180118_121104_29000,validation,chapman_ningbo_china
MUSE_20180111_170239_47000,validation,chapman_ningbo_china
MUSE_20180115_125144_92000,validation,chapman_ningbo_china
MUSE_20180210_115630_10000,validation,chapman_ningbo_china
MUSE_20180116_122820_00000,validation,chapman_ningbo_china
MUSE_20180116_180012_70000,validation,chapman_ningbo_china
MUSE_20180113_173219_60000,validation,chapman_ningbo_china
MUSE_20180112_120039_33000,validation,chapman_ningbo_china
MUSE_20180119_170618_30000,validation,chapman_ningbo_china
MUSE_20180209_131644_18000,validation,chapman_ningbo_china
MUSE_20180118_174258_76000,validation,chapman_ningbo_china
MUSE_20180114_133627_74000,validation,chapman_ningbo_china
MUSE_20180118_120030_66000,validation,chapman_ningbo_china
MUSE_20180113_073229_82000,validation,chapman_ningbo_china
MUSE_20180116_173818_20000,validation,chapman_ningbo_china
MUSE_20180209_120804_36000,validation,chapman_ningbo_china
MUSE_20180114_122956_07000,validation,chapman_ningbo_china
MUSE_20180112_073414_04000,validation,chapman_ningbo_china
MUSE_20180114_073935_81000,validation,chapman_ningbo_china
MUSE_20180712_153256_63000,validation,chapman_ningbo_china
MUSE_20180114_065412_30000,validation,chapman_ningbo_china
MUSE_20180114_134859_55000,validation,chapman_ningbo_china
MUSE_20180118_132837_72000,validation,chapman_ningbo_china
MUSE_20180116_122747_04000,validation,chapman_ningbo_china
MUSE_20180115_130846_55000,validation,chapman_ningbo_china
MUSE_20180118_130805_69000,validation,chapman_ningbo_china
MUSE_20180116_121653_69000,validation,chapman_ningbo_china
MUSE_20180209_124352_06000,validation,chapman_ningbo_china
MUSE_20180209_122126_37000,validation,chapman_ningbo_china
MUSE_20180114_065610_17000,validation,chapman_ningbo_china
MUSE_20180118_121905_27000,validation,chapman_ningbo_china
MUSE_20180115_120739_16000,validation,chapman_ningbo_china
MUSE_20180210_115809_87000,validation,chapman_ningbo_china
MUSE_20180112_074442_65000,validation,chapman_ningbo_china
MUSE_20180712_151202_52000,validation,chapman_ningbo_china
MUSE_20180209_171943_27000,validation,chapman_ningbo_china
MUSE_20180113_180850_11000,validation,chapman_ningbo_china
MUSE_20180114_071620_35000,validation,chapman_ningbo_china
MUSE_20180113_131144_91000,validation,chapman_ningbo_china
MUSE_20180114_134315_35000,validation,chapman_ningbo_china
MUSE_20180115_125558_77000,validation,chapman_ningbo_china
MUSE_20180116_133449_21000,validation,chapman_ningbo_china
MUSE_20180113_173942_55000,validation,chapman_ningbo_china
MUSE_20180118_122035_03000,validation,chapman_ningbo_china
MUSE_20180712_151536_70000,validation,chapman_ningbo_china
MUSE_20180118_120607_52000,validation,chapman_ningbo_china
MUSE_20180209_172931_81000,validation,chapman_ningbo_china
MUSE_20180118_174818_67000,validation,chapman_ningbo_china
MUSE_20180115_134446_59000,validation,chapman_ningbo_china
MUSE_20180116_174413_18000,validation,chapman_ningbo_china
MUSE_20180118_125715_15000,validation,chapman_ningbo_china
MUSE_20180712_150828_83000,validation,chapman_ningbo_china
MUSE_20180113_121921_85000,validation,chapman_ningbo_china
MUSE_20180209_120608_93000,validation,chapman_ningbo_china
MUSE_20180118_122843_36000,validation,chapman_ningbo_china
MUSE_20180119_180203_54000,validation,chapman_ningbo_china
MUSE_20180113_073928_00000,validation,chapman_ningbo_china
MUSE_20180114_072754_76000,validation,chapman_ningbo_china
MUSE_20180113_123033_99000,validation,chapman_ningbo_china
MUSE_20180115_120854_85000,validation,chapman_ningbo_china
MUSE_20180116_132725_83000,validation,chapman_ningbo_china
MUSE_20180119_171105_70000,validation,chapman_ningbo_china
MUSE_20180114_121218_64000,validation,chapman_ningbo_china
MUSE_20180210_121941_32000,validation,chapman_ningbo_china
MUSE_20180112_122522_06000,validation,chapman_ningbo_china
MUSE_20180112_133738_64000,validation,chapman_ningbo_china
MUSE_20180118_120815_94000,validation,chapman_ningbo_china
MUSE_20180118_125609_83000,validation,chapman_ningbo_china
MUSE_20180119_172430_84000,validation,chapman_ningbo_china
MUSE_20180116_122510_98000,validation,chapman_ningbo_china
MUSE_20180112_130544_31000,validation,chapman_ningbo_china
MUSE_20180113_175412_09000,validation,chapman_ningbo_china
MUSE_20180113_074914_40000,validation,chapman_ningbo_china
MUSE_20180712_154626_94000,validation,chapman_ningbo_china
MUSE_20180712_153213_67000,validation,chapman_ningbo_china
MUSE_20180209_124017_07000,validation,chapman_ningbo_china
MUSE_20180114_130520_11000,validation,chapman_ningbo_china
MUSE_20180209_114401_84000,validation,chapman_ningbo_china
MUSE_20180114_072749_49000,validation,chapman_ningbo_china
MUSE_20180112_070956_86000,validation,chapman_ningbo_china
MUSE_20180119_180323_39000,validation,chapman_ningbo_china
MUSE_20180118_121829_95000,validation,chapman_ningbo_china
MUSE_20180114_132243_87000,validation,chapman_ningbo_china
MUSE_20180113_122059_92000,validation,chapman_ningbo_china
MUSE_20180114_120957_33000,validation,chapman_ningbo_china
MUSE_20180118_125036_12000,validation,chapman_ningbo_china
MUSE_20180712_151600_19000,validation,chapman_ningbo_china
MUSE_20180210_120145_14000,validation,chapman_ningbo_china
MUSE_20180712_152109_11000,validation,chapman_ningbo_china
MUSE_20180116_132100_71000,validation,chapman_ningbo_china
MUSE_20180119_180417_77000,validation,chapman_ningbo_china
MUSE_20180114_132437_41000,validation,chapman_ningbo_china
MUSE_20180114_125714_12000,validation,chapman_ningbo_china
MUSE_20180112_073721_59000,validation,chapman_ningbo_china
MUSE_20180116_181438_29000,validation,chapman_ningbo_china
MUSE_20180115_130856_74000,validation,chapman_ningbo_china
MUSE_20180712_153954_61000,validation,chapman_ningbo_china
MUSE_20180114_124645_30000,validation,chapman_ningbo_china
MUSE_20180119_171353_86000,validation,chapman_ningbo_china
MUSE_20180113_123534_74000,validation,chapman_ningbo_china
MUSE_20180712_160816_27000,validation,chapman_ningbo_china
MUSE_20180115_120802_12000,validation,chapman_ningbo_china
MUSE_20180210_124743_16000,validation,chapman_ningbo_china
MUSE_20180209_130531_43000,validation,chapman_ningbo_china
MUSE_20180113_124226_77000,validation,chapman_ningbo_china
MUSE_20180209_131427_43000,validation,chapman_ningbo_china
MUSE_20180120_121304_92000,validation,chapman_ningbo_china
MUSE_20180116_171338_88000,validation,chapman_ningbo_china
MUSE_20180113_074959_30000,validation,chapman_ningbo_china
MUSE_20180116_121444_09000,validation,chapman_ningbo_china
MUSE_20180114_170745_84000,validation,chapman_ningbo_china
MUSE_20180209_130428_70000,validation,chapman_ningbo_china
MUSE_20180112_134118_38000,validation,chapman_ningbo_china
MUSE_20180209_123219_70000,validation,chapman_ningbo_china
MUSE_20180114_123502_84000,validation,chapman_ningbo_china
MUSE_20180113_115011_85000,validation,chapman_ningbo_china
MUSE_20180209_131126_91000,validation,chapman_ningbo_china
MUSE_20180111_165828_89000,validation,chapman_ningbo_china
MUSE_20180113_075258_78000,validation,chapman_ningbo_china
MUSE_20180114_080214_06000,validation,chapman_ningbo_china
MUSE_20180114_070729_87000,validation,chapman_ningbo_china
MUSE_20180712_154111_34000,validation,chapman_ningbo_china
MUSE_20180116_181033_82000,validation,chapman_ningbo_china
MUSE_20180116_125332_36000,validation,chapman_ningbo_china
MUSE_20180209_132352_81000,validation,chapman_ningbo_china
MUSE_20181222_204314_78000,validation,chapman_ningbo_china
MUSE_20180116_121019_29000,validation,chapman_ningbo_china
MUSE_20180113_132238_27000,validation,chapman_ningbo_china
MUSE_20180113_133617_50000,validation,chapman_ningbo_china
MUSE_20180113_182019_05000,validation,chapman_ningbo_china
MUSE_20180113_183344_93000,validation,chapman_ningbo_china
MUSE_20180112_132428_40000,validation,chapman_ningbo_china
MUSE_20180118_171913_83000,validation,chapman_ningbo_china
MUSE_20180116_123327_84000,validation,chapman_ningbo_china
MUSE_20180119_170737_54000,validation,chapman_ningbo_china
MUSE_20180209_173345_26000,validation,chapman_ningbo_china
MUSE_20180111_165647_12000,validation,chapman_ningbo_china
MUSE_20180112_122422_96000,validation,chapman_ningbo_china
MUSE_20180112_071219_99000,validation,chapman_ningbo_china
MUSE_20180120_120814_37000,validation,chapman_ningbo_china
MUSE_20180112_072455_78000,validation,chapman_ningbo_china
MUSE_20180209_123610_67000,validation,chapman_ningbo_china
MUSE_20180113_131417_18000,validation,chapman_ningbo_china
MUSE_20180120_121951_89000,validation,chapman_ningbo_china
MUSE_20180209_123436_28000,validation,chapman_ningbo_china
MUSE_20180116_130256_07000,validation,chapman_ningbo_china
MUSE_20180114_132338_13000,validation,chapman_ningbo_china
MUSE_20180120_121406_10000,validation,chapman_ningbo_china
MUSE_20180115_120918_73000,validation,chapman_ningbo_china
MUSE_20180118_131742_83000,validation,chapman_ningbo_china
MUSE_20180712_154346_09000,validation,chapman_ningbo_china
MUSE_20180115_133900_82000,validation,chapman_ningbo_china
MUSE_20180210_124223_06000,validation,chapman_ningbo_china
MUSE_20180114_073616_57000,validation,chapman_ningbo_china
MUSE_20180118_173901_17000,validation,chapman_ningbo_china
MUSE_20180210_124815_53000,validation,chapman_ningbo_china
MUSE_20180209_114113_25000,validation,chapman_ningbo_china
MUSE_20180113_122345_61000,validation,chapman_ningbo_china
MUSE_20180112_134325_74000,validation,chapman_ningbo_china
MUSE_20180209_124846_70000,validation,chapman_ningbo_china
MUSE_20180209_120516_25000,validation,chapman_ningbo_china
MUSE_20180116_121035_80000,validation,chapman_ningbo_china
MUSE_20180209_174344_19000,validation,chapman_ningbo_china
MUSE_20180116_173713_91000,validation,chapman_ningbo_china
MUSE_20180114_123555_90000,validation,chapman_ningbo_china
MUSE_20180114_171123_93000,validation,chapman_ningbo_china
MUSE_20180119_180248_28000,validation,chapman_ningbo_china
MUSE_20180111_155115_19000,validation,chapman_ningbo_china
MUSE_20180113_122546_36000,validation,chapman_ningbo_china
MUSE_20180209_121344_44000,validation,chapman_ningbo_china
MUSE_20180118_181115_91000,validation,chapman_ningbo_china
MUSE_20180210_131248_44000,validation,chapman_ningbo_china
MUSE_20180118_124604_76000,validation,chapman_ningbo_china
MUSE_20180115_131831_52000,validation,chapman_ningbo_china
MUSE_20180112_140539_13000,validation,chapman_ningbo_china
MUSE_20180115_123027_03000,validation,chapman_ningbo_china
MUSE_20180113_180702_73000,validation,chapman_ningbo_china
MUSE_20180113_115308_91000,validation,chapman_ningbo_china
MUSE_20180209_131500_61000,validation,chapman_ningbo_china
MUSE_20180114_071721_43000,validation,chapman_ningbo_china
MUSE_20180118_133816_27000,validation,chapman_ningbo_china
MUSE_20180209_123308_93000,validation,chapman_ningbo_china
MUSE_20180114_131927_58000,validation,chapman_ningbo_china
MUSE_20180210_123321_66000,validation,chapman_ningbo_china
MUSE_20180116_131040_40000,validation,chapman_ningbo_china
MUSE_20180116_121713_32000,validation,chapman_ningbo_china
MUSE_20180114_133919_28000,validation,chapman_ningbo_china
MUSE_20180113_124527_25000,validation,chapman_ningbo_china
MUSE_20180712_160300_19000,validation,chapman_ningbo_china
MUSE_20180113_075325_84000,validation,chapman_ningbo_china
MUSE_20180210_120801_97000,validation,chapman_ningbo_china
MUSE_20180116_121717_55000,validation,chapman_ningbo_china
MUSE_20180712_152345_78000,validation,chapman_ningbo_china
MUSE_20180113_180425_75000,validation,chapman_ningbo_china
MUSE_20180118_133012_66000,validation,chapman_ningbo_china
MUSE_20180118_175307_72000,validation,chapman_ningbo_china
MUSE_20180712_160114_86000,validation,chapman_ningbo_china
MUSE_20180114_170923_99000,validation,chapman_ningbo_china
MUSE_20180120_120935_38000,validation,chapman_ningbo_china
MUSE_20180113_123146_47000,validation,chapman_ningbo_china
MUSE_20180209_120353_59000,validation,chapman_ningbo_china
MUSE_20180210_121704_25000,validation,chapman_ningbo_china
MUSE_20180111_170146_87000,validation,chapman_ningbo_china
MUSE_20180210_123018_80000,validation,chapman_ningbo_china
MUSE_20180209_122049_15000,validation,chapman_ningbo_china
MUSE_20180112_124959_99000,validation,chapman_ningbo_china
MUSE_20180113_134325_62000,validation,chapman_ningbo_china
MUSE_20180712_151007_06000,validation,chapman_ningbo_china
MUSE_20180113_072420_25000,validation,chapman_ningbo_china
MUSE_20180116_182018_65000,validation,chapman_ningbo_china
MUSE_20180210_124228_34000,validation,chapman_ningbo_china
MUSE_20180113_073700_58000,validation,chapman_ningbo_china
MUSE_20180209_122703_00000,validation,chapman_ningbo_china
MUSE_20180209_114940_23000,validation,chapman_ningbo_china
MUSE_20180113_171351_11000,validation,chapman_ningbo_china
MUSE_20180118_131715_46000,validation,chapman_ningbo_china
MUSE_20180209_122337_05000,validation,chapman_ningbo_china
MUSE_20180712_161054_39000,validation,chapman_ningbo_china
MUSE_20180114_123548_52000,validation,chapman_ningbo_china
MUSE_20180118_130457_10000,validation,chapman_ningbo_china
MUSE_20180113_135040_59000,validation,chapman_ningbo_china
MUSE_20180118_170736_00000,validation,chapman_ningbo_china
MUSE_20180116_134336_23000,validation,chapman_ningbo_china
MUSE_20180712_150940_41000,validation,chapman_ningbo_china
MUSE_20180114_124930_50000,validation,chapman_ningbo_china
MUSE_20180118_132633_06000,validation,chapman_ningbo_china
MUSE_20180116_134106_17000,validation,chapman_ningbo_china
MUSE_20180118_124830_34000,validation,chapman_ningbo_china
MUSE_20180113_134701_07000,validation,chapman_ningbo_china
MUSE_20180209_130447_24000,validation,chapman_ningbo_china
MUSE_20180120_122646_18000,validation,chapman_ningbo_china
MUSE_20180210_130225_16000,validation,chapman_ningbo_china
MUSE_20180210_130235_31000,validation,chapman_ningbo_china
MUSE_20180115_134640_74000,validation,chapman_ningbo_china
MUSE_20180118_174531_15000,validation,chapman_ningbo_china
MUSE_20180114_130351_47000,validation,chapman_ningbo_china
MUSE_20180113_134918_30000,validation,chapman_ningbo_china
MUSE_20180116_132017_14000,validation,chapman_ningbo_china
MUSE_20180114_072002_30000,validation,chapman_ningbo_china
MUSE_20180115_123934_17000,validation,chapman_ningbo_china
MUSE_20180112_141151_23000,validation,chapman_ningbo_china
MUSE_20180118_130535_49000,validation,chapman_ningbo_china
MUSE_20180115_120216_24000,validation,chapman_ningbo_china
MUSE_20180113_075515_49000,validation,chapman_ningbo_china
MUSE_20180112_075431_42000,validation,chapman_ningbo_china
MUSE_20180113_123147_53000,validation,chapman_ningbo_china
MUSE_20180114_072453_73000,validation,chapman_ningbo_china
MUSE_20180113_072407_81000,validation,chapman_ningbo_china
MUSE_20180113_130702_03000,validation,chapman_ningbo_china
MUSE_20180209_115320_12000,validation,chapman_ningbo_china
MUSE_20180113_181205_59000,validation,chapman_ningbo_china
MUSE_20180114_123857_70000,validation,chapman_ningbo_china
MUSE_20180118_181955_47000,validation,chapman_ningbo_china
MUSE_20180210_131250_54000,validation,chapman_ningbo_china
MUSE_20180712_153749_14000,validation,chapman_ningbo_china
MUSE_20180115_124205_51000,validation,chapman_ningbo_china
MUSE_20180116_180312_65000,validation,chapman_ningbo_china
MUSE_20180113_182812_42000,validation,chapman_ningbo_china
MUSE_20180114_170349_17000,validation,chapman_ningbo_china
MUSE_20180114_171301_19000,validation,chapman_ningbo_china
MUSE_20180118_120507_69000,validation,chapman_ningbo_china
MUSE_20181222_204246_47000,validation,chapman_ningbo_china
MUSE_20180111_160033_11000,validation,chapman_ningbo_china
MUSE_20180118_132012_45000,validation,chapman_ningbo_china
MUSE_20180114_130439_69000,validation,chapman_ningbo_china
MUSE_20180112_075007_98000,validation,chapman_ningbo_china
MUSE_20180210_124828_85000,validation,chapman_ningbo_china
MUSE_20180210_121531_92000,validation,chapman_ningbo_china
MUSE_20180210_131459_59000,validation,chapman_ningbo_china
MUSE_20180209_131121_67000,validation,chapman_ningbo_china
MUSE_20180209_174150_08000,validation,chapman_ningbo_china
MUSE_20180114_130519_03000,validation,chapman_ningbo_china
MUSE_20180712_154611_38000,validation,chapman_ningbo_china
MUSE_20180113_125622_92000,validation,chapman_ningbo_china
MUSE_20180209_125816_49000,validation,chapman_ningbo_china
MUSE_20180120_121302_83000,validation,chapman_ningbo_china
MUSE_20180712_160449_50000,validation,chapman_ningbo_china
MUSE_20180712_150932_91000,validation,chapman_ningbo_china
MUSE_20180112_132652_33000,validation,chapman_ningbo_china
MUSE_20180210_115910_62000,validation,chapman_ningbo_china
MUSE_20180712_151417_92000,validation,chapman_ningbo_china
MUSE_20180118_171644_79000,validation,chapman_ningbo_china
MUSE_20180114_172101_42000,validation,chapman_ningbo_china
MUSE_20180116_173542_62000,validation,chapman_ningbo_china
MUSE_20180712_152357_66000,validation,chapman_ningbo_china
MUSE_20180114_131458_41000,validation,chapman_ningbo_china
MUSE_20180114_071435_61000,validation,chapman_ningbo_china
MUSE_20180112_072231_46000,validation,chapman_ningbo_china
MUSE_20180113_124802_65000,validation,chapman_ningbo_china
MUSE_20180116_132534_66000,validation,chapman_ningbo_china
MUSE_20180112_072242_09000,validation,chapman_ningbo_china
MUSE_20180712_150818_11000,validation,chapman_ningbo_china
MUSE_20180209_130336_18000,validation,chapman_ningbo_china
MUSE_20180114_075625_04000,validation,chapman_ningbo_china
